Data;SKU;Preco;Log_Preco;Quarta-feira;Terça-feira;previsao_TSCV;previsao_SARIMAX
2025-10-21;68725;30,16;3,4065165431397553;0;1;0,6340967902067974;0,02561540022418015
2025-10-22;68725;30,02;3,401863826205316;1;0;0,7961072542725842;0,0290785446280253
2025-10-23;68725;36,28;3,591266625246936;0;0;0,13023466961102284;0,010037700802239419
2025-10-24;68725;37,28;3,6184569898173904;0;0;0,10401176526860677;0,008274104408353689
2025-10-25;68725;36,47;3,596490004820589;0;0;0,12472938337483294;0,00708771792568668
2025-10-26;68725;42,9;3,758871825933971;0;0;0,03257125385681436;0,003185213965662417
2025-10-27;68725;42,9;3,758871825933971;0;0;0,03257125385681436;0,0041268026836325826
2025-10-28;68725;42,9;3,758871825933971;0;1;0,0344192798258812;0,0038887912163254232
2025-10-29;68725;32,54;3,482470101790892;1;0;0,4087934539456626;0,018640945351775677
2025-09-30;68726;34,92;3,5530597309714014;0;1;0,1397524008101766;0,13403294390808587
2025-10-01;68726;34,79;3,5493299891638506;1;0;0,17594345615967238;0,24715738247084615
2025-10-02;68726;35,36;3,5655812377694427;0;0;0,1288211795866279;0,28229909111042684
2025-10-03;68726;34,66;3,54558628428746;0;0;0,1553606073062481;0,26441465733417696
2025-10-04;68726;34,74;3,5478917608129588;0;0;0,15204095825339425;0,19811624803625622
2025-10-05;68726;34,85;3,551053137206533;0;0;0,14760391573340065;0,22240051774341582
2025-10-06;68726;34,82;3,550191934340043;0;0;0,1487996337911459;0,394595878885007
2025-10-07;68726;34,91;3,5527733211169448;0;1;0,14012789420000799;0,33215165775934197
2025-10-08;68726;35,16;3,559909072816976;1;0;0,1593418703009773;0,3430537436112615
2025-10-09;68726;34,93;3,5533460588187404;0;0;0,14446699825035192;0,37284149453645116
2025-10-10;68726;33,62;3,5151211279804695;0;0;0,20667823918706685;0,33982959209351654
2025-10-11;68726;33,96;3,5251833614431467;0;0;0,18808512814425576;0,25750198930362267
2025-10-12;68726;34,65;3,5452977256359124;0;0;0,15578117358287946;0,28218603374632867
2025-10-13;68726;33,62;3,5151211279804695;0;0;0,20667823918706685;0,3372211029999916
2025-10-14;68726;33,6;3,5145260669691587;0;1;0,20051253445888187;0,3289221720241929
2025-10-15;68726;34,82;3,550191934340043;1;0;0,1745284031376105;0,3461611193067482
2025-10-16;68726;34,77;3,5487549460197703;0;0;0,15081639275684236;0,37660897323027
2025-10-17;68726;35,07;3,5573460641520867;0;0;0,1391533906935252;0,3375228499649749
2025-10-18;68726;35,27;3,563032744247961;0;0;0,13193388436416273;0,2560082377417526
2025-10-19;68726;35,21;3,5613301331669613;0;0;0,13405523469255595;0,283258724948761
2025-10-20;68726;33,93;3,5242995787961386;0;0;0,18964889270861668;0,3467516813692706
2025-10-21;68726;35,12;3,558770768766916;0;1;0,13247158388181773;0,3309741808474568
2025-10-22;68726;34,6;3,543853682063679;1;0;0,18520581420848137;0,35485883932812856
2025-10-23;68726;34,56;3,542696943935855;0;0;0,15962348710353397;0,3859661818507347
2025-10-24;68726;29,95;3,3995293245614584;0;0;0,6103853682407614;0,3674624414314924
2025-10-25;68726;29,12;3,3714252233284854;0;0;0,794239554860392;0,28251086691221877
2025-10-26;68726;29,15;3,3724549127965013;0;0;0,7866146051049132;0,31222698958248607
2025-10-27;68726;28,9;3,3638415951183864;0;0;0,852721248745465;0,37748201345330235
2025-10-28;68726;28,51;3,3502549029245805;0;1;0,9343573794406052;0,36742815715436183
2025-10-29;68726;33,29;3,5052570515869337;1;0;0,26588452286158004;0,36815543500809916
2025-09-30;68724;34,89;3,5522002551986827;0;1;0,2706698878431912;0,03929093705727417
2025-10-01;68724;35,25;3,5624655292582776;1;0;0,2791926015512771;0,10635112046373517
2025-10-02;68724;34,5;3,5409593240373143;0;0;0,2887491044400729;0,2685183188103811
2025-10-03;68724;34,12;3,5298837226234783;0;0;0,3188622571820151;0,497587109895378
2025-10-04;68724;34,48;3,5403794457954922;0;0;0,29025271281064846;0,5922892079835812
2025-10-05;68724;34,33;3,5360196074696004;0;0;0,3018112479868661;0,8084827781892765
2025-10-06;68724;34,74;3,5478917608129588;0;0;0,2713654047531695;0,6226406747610362
2025-10-07;68724;34,5;3,5409593240373143;0;1;0,2993405289077266;1,0275665812860257
2025-10-08;68724;35,0;3,5553480614894135;1;0;0,29757045876011007;1,2228030528221587
2025-10-09;68724;34,78;3,549042508926137;0;0;0,2685828256471242;1,5504061747385205
2025-10-10;68724;34,0;3,5263605246161616;0;0;0,32908481360233394;1,789949934855545
2025-10-11;68724;34,12;3,5298837226234783;0;0;0,3188622571820151;1,6095797272140688
2025-10-12;68724;34,3;3,535145354171894;0;0;0,3041838403875436;1,6966402455175533
2025-10-13;68724;33,97;3,5254777821724925;0;0;0,3316970279892572;1,9901351608491185
2025-10-14;68724;34,11;3,5295905964305545;0;1;0,33142724737220064;2,338310339308258
2025-10-15;68724;34,63;3,5447203584143305;1;0;0,32728795735813165;2,2947812672006487
2025-10-16;68724;35,19;3,5607619513334936;0;0;0,24181950122574578;2,195104708961627
2025-10-17;68724;35,0;3,5553480614894135;0;0;0,2538344485371835;2,0280142890039614
2025-10-18;68724;35,39;3,566429294357372;0;0;0,22985088767290623;1,6109056909010173
2025-10-19;68724;34,85;3,551053137206533;0;0;0,26378930794691924;1,839327605537289
2025-10-20;68724;35,18;3,560477739309412;0;0;0,24243586289679236;1,9110525611285318
2025-10-21;68724;35,11;3,558485990180341;0;1;0,25585231619626964;2,2365933172100876
2025-10-22;68724;35,54;3,570658822726505;1;0;0,2594377635370839;2,1692241671107704
2025-10-23;68724;35,3;3,563882963939251;0;0;0,23515327866233937;2,3469275415737316
2025-10-24;68724;30,37;3,4134552790576573;0;0;0,9046753116971356;5,381150486750746
2025-10-25;68724;30,17;3,40684805317097;0;0;0,9598290308115689;4,727260600819064
2025-10-26;68724;29,45;3,3826939100975957;0;0;1,191653427304358;5,659390268274954
2025-10-27;68724;30,09;3,4041928906419536;0;0;0,9829288345180367;5,427833544571121
2025-10-28;68724;29,49;3,3840512228271846;0;1;1,2204362367696775;7,090367139694271
2025-10-29;68724;33,18;3,5019472847622986;1;0;0,4800771420286419;3,4842210440983425
2025-09-30;19846;287,53;5,661327202619637;0;1;0,44840762198746836;0,32211842300939947
2025-10-01;19846;294,9;5,6866363158212305;1;0;0,347723843561714;0,4407934466399223
2025-10-02;19846;280,16;5,635360868537542;0;0;0,33387130549116034;0,36409639468492133
2025-10-03;19846;272,59;5,607968834803799;0;0;0,3932587039915625;0,27563506005775534
2025-10-04;19846;352,71;5,86564618954776;0;0;0,08430366079428615;0,6032024338630672
2025-10-05;19846;391,9;5,9710067052055855;0;0;0,04491287037238324;1,2768344458534462
2025-10-06;19846;246,94;5,509145392139597;0;0;0,7098820965490181;0,2903797687110116
2025-10-07;19846;304,61;5,719032269863077;0;1;0,31760891969044974;0,7177988337128052
2025-10-08;19846;300,9;5,706777983635999;1;0;0,30828642490966707;0,5438577382682876
2025-10-09;19846;300,9;5,706777983635999;0;0;0,21787508288344995;0,49630985886782164
2025-10-10;19846;314,83;5,752032810604912;0;0;0,16624298725621442;0,47019562118101405
2025-10-11;19846;322,9;5,77734267776423;0;0;0,14290538501402186;0,5009078675797068
2025-10-12;19846;322,9;5,77734267776423;0;0;0,14290538501402186;0,7285207161611074
2025-10-13;19846;322,9;5,77734267776423;0;0;0,14290538501402186;0,5688568673737333
2025-10-14;19846;322,9;5,77734267776423;0;1;0,22415124849646914;0,8243521542380249
2025-10-15;19846;301,36;5,708305563383786;1;0;0,30548464694428695;0,533160037594101
2025-10-16;19846;322,9;5,77734267776423;0;0;0,14290538501402186;0,6090279001017312
2025-10-17;19846;256,4;5,546738725046515;0;0;0,5670329574348715;0,23843279467991438
2025-10-18;19846;263,23;5,573028174718653;0;0;0,4845860863783341;0,254486513049139
2025-10-19;19846;259,9;5,560296941647445;0;0;0,5228972461304825;0,35600026725484574
2025-10-20;19846;259,9;5,560296941647445;0;0;0,5228972461304825;0,2814564628846194
2025-10-21;19846;307,9;5,729775054930455;0;1;0,29785749122731303;0,6972567558539668
2025-10-22;19846;266,9;5,586874056410478;1;0;0,6312176884141228;0,35547002789202736
2025-10-23;19846;272,41;5,607308284321065;0;0;0,3948143054028666;0,34742260332834596
2025-10-24;19846;279,9;5,634432396521408;0;0;0,33572915217138716;0,31068782851017046
2025-10-25;19846;279,9;5,634432396521408;0;0;0,33572915217138716;0,30482922991710426
2025-10-26;19846;279,9;5,634432396521408;0;0;0,33572915217138716;0,44414220952867667
2025-10-27;19846;252,6;5,531807209916391;0;0;0,6199616241141767;0,2525578364507999
2025-10-28;19846;279,9;5,634432396521408;0;1;0,5266009297584803;0,5051714135035544
2025-10-29;19846;246,94;5,509145392139597;1;0;1,0044609542135934;0,2725167061669596
2025-09-30;35177;127,66;4,849370479827911;0;1;18,921224815535773;26,269692118732685
2025-10-01;35177;135,6;4,909709375506295;1;0;13,378416732802236;22,41782739442842
2025-10-02;35177;136,68;4,917642427247091;0;0;11,44864629768061;19,97295855748408
2025-10-03;35177;134,21;4,899405737409714;0;0;12,562079966374567;20,944479306602663
2025-10-04;35177;139,93;4,941142297567622;0;0;10,158131811508902;14,702622667399906
2025-10-05;35177;144,82;4,975491591960675;0;0;8,528914207848237;13,88154740452604
2025-10-06;35177;149,16;5,00501955531062;0;0;7,338882499899031;16,477576526684782
2025-10-07;35177;148,54;5,00085428224115;0;1;8,75253925918729;18,271672388868076
2025-10-08;35177;147,93;4,996739188904145;1;0;8,591087930085727;18,25165304340242
2025-10-09;35177;149,39;5,006560336054226;0;0;7,2815601781745585;16,213651476411712
2025-10-10;35177;145,57;4,980657070576569;0;0;8,307623600405499;17,314568103432148
2025-10-11;35177;130,94;4,874739203012945;0;0;14,242310595497864;17,150634325489076
2025-10-12;35177;127,89;4,851170519445229;0;0;16,057311797575938;18,53420501024904
2025-10-13;35177;124,31;4,822778445803624;0;0;18,553509285448037;25,181287930835033
2025-10-14;35177;129,36;4,862599215268851;0;1;17,689298027074575;25,201346288725635
2025-10-15;35177;133,5;4,894101477840304;1;0;14,484445714079204;23,167654737524916
2025-10-16;35177;136,46;4,9160315313872776;0;0;11,542891159010374;20,007802770071795
2025-10-17;35177;130,17;4,868841288478369;0;0;14,676288637054206;22,45355754953084
2025-10-18;35177;126,99;4,844108343200942;0;0;16,644928239897414;18,405467161923365
2025-10-19;35177;124,7;4,825910852685991;0;0;18,260081131456822;19,642728652578565
2025-10-20;35177;116,01;4,753676394287315;0;0;26,372907434755536;29,559701648663772
2025-10-21;35177;120,0;4,787491742782046;0;1;25,92483195751597;30,00038746925752
2025-10-22;35177;125,66;4,833579846974801;1;0;19,709202770796896;26,65727503070946
2025-10-23;35177;129,49;4,8636036580807485;0;0;15,072755397745096;22,59110322132585
2025-10-24;35177;127,98;4,851874001711314;0;0;15,9999261319196;23,340827805711214
2025-10-25;35177;126,56;4,840716504019344;0;0;16,934746393813306;18,536665372975847
2025-10-26;35177;130,45;4,870990011582737;0;0;14,516671727977016;17,668734849545785
2025-10-27;35177;133,26;4,892302107134391;0;0;13,024536092959018;21,37861701822025
2025-10-28;35177;134,76;4,903495418538352;0;1;14,365484486792244;22,87247796019174
2025-10-29;35177;139,9;4,940927881671436;1;0;11,413120626549098;20,737991921586175
2025-09-30;49024;274,19;5,613821296733053;0;1;1,05299862176533;1,7361053908457016
2025-10-01;49024;293,16;5,6807185350576495;1;0;1,0390241075166418;1,683065236442546
2025-10-02;49024;271,77;5,604956120349306;0;0;1,1383674783688502;2,32073953412001
2025-10-03;49024;274,18;5,613784825007754;0;0;1,0833260720149045;1,9471491849175282
2025-10-04;49024;262,27;5,569374507476245;0;0;1,3900359432581182;2,203082064183824
2025-10-05;49024;279,52;5,633073846385746;0;0;0,972153755713342;1,224558972452255
2025-10-06;49024;272,02;5,605875593004607;0;0;1,1325070649837565;1,9800369142699146
2025-10-07;49024;341,05;5,8320290941007285;0;1;0,3093601080229423;0,4365741322722233
2025-10-08;49024;266,45;5,5851866087427915;1;0;1,7763174747878523;3,1134876866715464
2025-10-09;49024;259,75;5,5597196299793366;0;0;1,467450368924229;3,117872346467532
2025-10-10;49024;281,25;5,63924395351863;0;0;0,9390592693652157;1,668669571139413
2025-10-11;49024;264,52;5,577916862806462;0;0;1,324954088443171;2,1024798200981123
2025-10-12;49024;359,0;5,883322388488279;0;0;0,2385943265395964;0,2512397545620065
2025-10-13;49024;359,0;5,883322388488279;0;0;0,2385943265395964;0,3417134230097624
2025-10-14;49024;282,64;5,64417400305089;0;1;0,888038259280111;1,452779455468675
2025-10-15;49024;266,29;5,58458594048131;1;0;1,7823169727170307;3,1491736153391607
2025-10-16;49024;271,85;5,60525044359193;0;0;1,1364882672268557;2,351763965887932
2025-10-17;49024;279,48;5,63293073368425;0;0;0,9729350503568183;1,7502404997489387
2025-10-18;49024;284,25;5,6498541326306455;0;0;0,8847624974206448;1,3407050246063463
2025-10-19;49024;273,28;5,6104969106002045;0;0;1,1035060587979022;1,4352125648581573
2025-10-20;49024;305,15;5,7208034589905035;0;0;0,5941020698407236;0,9678896745702941
2025-10-21;49024;305,15;5,7208034589905035;0;1;0,5775885648685052;0,8991691222775849
2025-10-22;49024;305,15;5,7208034589905035;1;0;0,8296665126051938;1,3343123171090296
2025-10-23;49024;300,06;5,703982454658868;0;0;0,6529329468666025;1,264703434580275
2025-10-24;49024;298,34;5,698233775725784;0;0;0,6743465630741429;1,1641869009550474
2025-10-25;49024;299,0;5,700443573390687;0;0;0,6660332891936679;0,9792573308304109
2025-10-26;49024;286,11;5,656376352258931;0;0;0,852955443021829;1,080161583092983
2025-10-27;49024;299,0;5,700443573390687;0;0;0,6660332891936679;1,1100685392277632
2025-10-28;49024;299,0;5,700443573390687;0;1;0,6475204029556012;1,0312532309310194
2025-10-29;49024;269,1;5,59508305773286;1;0;1,6803288172824522;2,990781308753889
2025-09-30;49025;269,63;5,597050648811833;0;1;3,0016615642012443;0,5509262796482982
2025-10-01;49025;266,63;5,585861929545826;1;0;3,429120766068811;1,2951883729330689
2025-10-02;49025;277,75;5,6267214285197396;0;0;1,8866744319642086;1,1388425161819873
2025-10-03;49025;269,43;5,596308616350968;0;0;2,2504657624212054;1,111702991748656
2025-10-04;49025;275,9;5,62003848122324;0;0;1,9612083925109385;0,5926024541358367
2025-10-05;49025;266,62;5,585824423685531;0;0;2,3914991082016424;1,0542793938695136
2025-10-06;49025;261,32;5,56574570997255;0;0;2,6867408206090255;1,5345071665742787
2025-10-07;49025;270,49;5,600235129026472;0;1;2,946752247190169;1,3695355695347455
2025-10-08;49025;270,05;5,5986071270389;1;0;3,1848725337146155;1,44651054680591
2025-10-09;49025;247,55;5,511612581807432;0;0;3,677272756769363;2,2019374581183078
2025-10-10;49025;249,27;5,518536646345;0;0;3,5325796584856115;1,6988017879492747
2025-10-11;49025;253,19;5,53414019501932;0;0;3,227039550341126;0,9409068477655445
2025-10-12;49025;249,47;5,519338667481145;0;0;3,5161919918011604;1,5031446874282883
2025-10-13;49025;269,95;5,598236756664296;0;0;2,2254488015116833;1,2716464497608908
2025-10-14;49025;265,96;5,583345921534254;0;1;3,2498881797683183;1,4875083076727524
2025-10-15;49025;275,83;5,619784733917944;1;0;2,8168883721650593;1,2753711752395738
2025-10-16;49025;269,99;5,59838492127545;0;0;2,223537961960431;1,3553537741803585
2025-10-17;49025;275,82;5,619748479046192;0;0;1,9645085813481686;0,9661287529214397
2025-10-18;49025;274,17;5,61374835195222;0;0;2,0340492217815704;0,6023373747657305
2025-10-19;49025;281,74;5,640984659832161;0;0;1,7369368555833602;0,764319233976772
2025-10-20;49025;286,4;5,657389435086491;0;0;1,5793521355117413;0,9106019682799446
2025-10-21;49025;286,4;5,657389435086491;0;1;2,115614942568827;0,9817306450785517
2025-10-22;49025;285,62;5,654662256024787;1;0;2,3011908613369276;1,0431718169019775
2025-10-23;49025;277,32;5,62517207407429;0;0;1,9036979136015133;1,1588335381761357
2025-10-24;49025;256,06;5,545411792018033;0;0;3,0229007952780025;1,4374868403570482
2025-10-25;49025;255,34;5,542595990392205;0;0;3,0726543741823074;0,8807087794171206
2025-10-26;49025;249,48;5,519378751657922;0;0;3,5153749510241585;1,473362783810529
2025-10-27;49025;244,07;5,4974550693954;0;0;3,991835090753933;2,165494455707828
2025-10-28;49025;245,95;5,505128263241349;0;1;5,114582121952436;2,2385369756065248
2025-10-29;49025;282,02;5,641977990409084;1;0;2,4767943425854155;1,1072284178415386
2025-09-30;49023;275,06;5,616989255686562;0;1;1,997580394259321;14,495957359757856
2025-10-01;49023;280,41;5,6362528178626015;1;0;2,7957424109666635;18,828921961458857
2025-10-02;49023;274,53;5,615060544595396;0;0;2,2669716585559554;15,762916669329874
2025-10-03;49023;269,61;5,596976470338392;0;0;2,5022613258420963;16,294150420662692
2025-10-04;49023;280,21;5,635539322059795;0;0;2,027124645314256;12,763874348752669
2025-10-05;49023;278,75;5,630315322774329;0;0;2,085783478936948;11,980552692472575
2025-10-06;49023;291,02;5,673391993332133;0;0;1,6485891765072063;14,757325148024883
2025-10-07;49023;274,0;5,6131281063880705;0;1;2,040144943133;15,161644068746211
2025-10-08;49023;261,2;5,565286397402276;1;0;4,11902824405775;21,821097636485163
2025-10-09;49023;272,56;5,607858773352711;0;0;2,3578988312261884;16,131891495898525
2025-10-10;49023;272,8;5,608738925969307;0;0;2,3465935681024828;16,074771349866428
2025-10-11;49023;267,32;5,588446442642869;0;0;2,62157154426948;14,046117284972473
2025-10-12;49023;297,42;5,695145281260538;0;0;1,4639434210470572;10,702077347594528
2025-10-13;49023;279,57;5,633252708465673;0;0;2,0525945999216537;16,02886485405238
2025-10-14;49023;292,94;5,679967809890161;0;1;1,4162827343969409;13,492554550769555
2025-10-15;49023;265,91;5,5831579056651615;1;0;3,7360467276350193;21,273554195643097
2025-10-16;49023;255,39;5,542791788564076;0;0;3,363815817808072;18,35467266579471
2025-10-17;49023;281,47;5,640025869964496;0;0;1,97806499740072;15,284633882834973
2025-10-18;49023;272,31;5,606941123206646;0;0;2,3697437372356105;13,677778620654456
2025-10-19;49023;279,4;5,632644446822861;0;0;2,059423579475594;12,118626283092372
2025-10-20;49023;265,3;5,580861261143694;0;0;2,732436338542219;17,8118692617829
2025-10-21;49023;256,06;5,545411792018033;0;1;2,952915214827222;17,473210843858674
2025-10-22;49023;293,58;5,682150174529087;1;0;2,1759609081945746;17,831017749664003
2025-10-23;49023;283,84;5,648410699121214;0;0;1,889538943420983;15,195735140076025
2025-10-24;49023;267,28;5,588296798048501;0;0;2,6237146369473576;16,96390785370907
2025-10-25;49023;261,78;5,567504456363573;0;0;2,939177781055896;14,836852503234638
2025-10-26;49023;253,31;5,534614035107159;0;0;3,517433027000561;14,661635427405606
2025-10-27;49023;255,93;5,544903969588713;0;0;3,3252411696662634;19,196447478573855
2025-10-28;49023;261,82;5,567657244751953;0;1;2,615144263390212;16,896532651257868
2025-10-29;49023;268,0;5,5909869805108565;1;0;3,579691213867472;21,298524655536486
2025-09-30;86389;86,66;4,461992416311763;0;1;1,4014536125838033;0,8596076581419547
2025-10-01;86389;95,19;4,555874894263214;1;0;0,9793921453616921;0,3998221905133412
2025-10-02;86389;96,43;4,568817356522293;0;0;0,7288174074832116;0,3470223888596799
2025-10-03;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,22953211543271576
2025-10-04;86389;93,96;4,542869159790712;0;0;0,7367091253456575;0,27569903431731424
2025-10-05;86389;93,96;4,542869159790712;0;0;0,7367091253456575;0,21471852693488414
2025-10-06;86389;97,25;4,577284982498556;0;0;0,7262604569036152;0,2035970399481638
2025-10-07;86389;96,43;4,568817356522293;0;1;1,340673160090511;0,39224423719192425
2025-10-08;86389;97,25;4,577284982498556;1;0;0,9707274812258744;0,33517770541748604
2025-10-09;86389;96,43;4,568817356522293;0;0;0,7288174074832116;0,3333054757267659
2025-10-10;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,22017017299651717
2025-10-11;86389;97,25;4,577284982498556;0;0;0,7262604569036152;0,21169633289710027
2025-10-12;86389;94,0;4,543294782270004;0;0;0,7365789924412158;0,2046335521146282
2025-10-13;86389;89,26;4,491553459201124;0;0;0,7525684384262709;0,34755516702172334
2025-10-14;86389;95,61;4,560277417097355;0;1;1,3454336592797937;0,4016894368925821
2025-10-15;86389;94,53;4,548917244437293;1;0;0,9822245238635102;0,38944562640790337
2025-10-16;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,2754411500802957
2025-10-17;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,2136451910707887
2025-10-18;86389;95,61;4,560277417097355;0;0;0,7314053124109309;0,22884583192934593
2025-10-19;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,14380157302653612
2025-10-20;86389;96,43;4,568817356522293;0;0;0,7288174074832116;0,2065148947910524
2025-10-21;86389;93,96;4,542869159790712;0;1;1,3551901217005857;0,4353725184750968
2025-10-22;86389;96,43;4,568817356522293;1;0;0,9741451286719889;0,33306360018260417
2025-10-23;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,26729498272186225
2025-10-24;86389;96,43;4,568817356522293;0;0;0,7288174074832116;0,24344813686033254
2025-10-25;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,17914373876420392
2025-10-26;86389;98,9;4,594109238628667;0;0;0,7212066610599109;0,13954862294428197
2025-10-27;86389;97,25;4,577284982498556;0;0;0,7262604569036152;0,1899158742620993
2025-10-28;86389;97,25;4,577284982498556;0;1;1,3359696019996299;0,33955430678980325
2025-10-29;86389;87,08;4,466827236366346;1;0;1,0162673458388602;0,617679721243678
2025-09-30;74764;93,66;4,539671203755396;0;1;0,24167472406328816;0,043855340485768696
2025-10-01;74764;93,35;4,536355869987732;1;0;0,27005987105288215;0,12727410595030794
2025-10-02;74764;93,09;4,533566767128399;0;0;0,18232275270741752;0,18880559988082338
2025-10-03;74764;91,23;4,513383790357383;0;0;0,1553624595304206;0,24647458617397153
2025-10-04;74764;89,36;4,492673154760945;0;0;0,1318361318178571;0,18434693332372942
2025-10-05;74764;92,21;4,52406858455105;0;0;0,16909718245489158;0,35613328555025053
2025-10-06;74764;89,96;4,499365127091115;0;0;0,13901974951393478;0,486805349711753
2025-10-07;74764;91,05;4,511408806173617;0;1;0,19315995069077008;0,6007236067067162
2025-10-08;74764;89,42;4,4933443708058345;1;0;0,1920265377196505;0,5266768648104152
2025-10-09;74764;92,33;4,525369115784536;0;0;0,17084977419934352;0,6229983128679221
2025-10-10;74764;91,35;4,514698282824016;0;0;0,1569900752307841;0,5351086922908845
2025-10-11;74764;89,69;4,496359280129911;0;0;0,1357458798744423;0,3268074196257573
2025-10-12;74764;88,67;4,484921613391916;0;0;0,12397783683333999;0,3627835845650294
2025-10-13;74764;90,03;4,500142948120385;0;0;0,13987971028918209;0,42790934087110155
2025-10-14;74764;88,63;4,484470400750307;0;1;0,15601334904707875;0,42101330744770415
2025-10-15;74764;91,76;4,5191764728211155;1;0;0,2356716337077842;0,6217252081671194
2025-10-16;74764;91,59;4,5173220954148965;0;0;0,1602900658537595;0,5408677869896655
2025-10-17;74764;94,19;4,545314018834726;0;0;0,20011951704036693;0,6776018811693605
2025-10-18;74764;95,69;4,561113799791172;0;0;0,22682548254471546;0,5713167065826034
2025-10-19;74764;95,27;4,556714965718688;0;0;0,2190511882094066;0,6792394079615403
2025-10-20;74764;101,9;4,623991940228679;0;0;0,3734188274076486;1,3431376249410307
2025-10-21;74764;95,11;4,555034116494294;0;1;0,27297909382179736;0,798914086165924
2025-10-22;74764;98,21;4,587108043169683;1;0;0,40384232996248026;1,146574410013873
2025-10-23;74764;100,2;4,607168188650764;0;0;0,32678945911012486;1,2217399448599902
2025-10-24;74764;98,5;4,590056548178043;0;0;0,2853307634116546;1,0022601666113768
2025-10-25;74764;93,39;4,536784273121627;0;0;0,18703354535453182;0,4428314335829878
2025-10-26;74764;98,3;4,5880240271531205;0;0;0,2807696404673296;0,8849796402891117
2025-10-27;74764;95,84;4,562680134367139;0;0;0,22965986506317257;0,7348133648163443
2025-10-28;74764;98,3;4,5880240271531205;0;1;0,3545859173925418;1,0552006086355223
2025-10-29;74764;94,57;4,549340301027421;1;0;0,29934260591229617;0,7819325777864243
2025-09-30;78844;49,39;3,8997479745525334;0;1;0,6010347480989158;0,24521260403563439
2025-10-01;78844;50,92;3,930255773689206;1;0;0,7367139358740904;0,25999802038261305
2025-10-02;78844;49,65;3,9049983904911816;0;0;0,6593696180607418;0,2037681661669801
2025-10-03;78844;49,05;3,892840186011372;0;0;0,662119831694394;0,25859115372301583
2025-10-04;78844;47,29;3,8562988566557843;0;0;0,6704548035133202;0,1536426437767717
2025-10-05;78844;47,12;3,8526975393433314;0;0;0,6712819121430553;0,15304028737014044
2025-10-06;78844;46,15;3,8318969609488613;0;0;0,6760791525564781;0,25917594611567546
2025-10-07;78844;48,1;3,8732821771117156;0;1;0,6065051269992213;0,2507733459696887
2025-10-08;78844;47,84;3,867862109642376;1;0;0,7526195279528725;0,28021932292735324
2025-10-09;78844;47,02;3,8505730431119236;0;0;0,6717703201365306;0,22083782144514094
2025-10-10;78844;46,33;3,835789699428557;0;0;0,675178769463955;0,27904113701973915
2025-10-11;78844;43,78;3,779177092094717;0;0;0,688392065984105;0,1579331208556825
2025-10-12;78844;46,11;3,8310298462186143;0;0;0,6762798780250581;0,17047307281928648
2025-10-13;78844;44,58;3,797285327957723;0;0;0,6841377430652068;0,19817702532963474
2025-10-14;78844;46,14;3,8316802527456075;0;1;0,6152049042523846;0,22918993706245058
2025-10-15;78844;46,42;3,837730400846291;1;0;0,760423308510527;0,25724034413411784
2025-10-16;78844;46,99;3,849934813114724;0;0;0,6719171145002637;0,20747454337009058
2025-10-17;78844;49,13;3,894469846180557;0;0;0,6617505341543038;0,27465964250805314
2025-10-18;78844;49,72;3,9064072666425105;0;0;0,6590516665234211;0,16433290820016241
2025-10-19;78844;50,14;3,914819092730147;0;0;0,65715649518907;0,17109015534048164
2025-10-20;78844;51,14;3,9345669698630408;0;0;0,6527287163986117;0,2117334285415225
2025-10-21;78844;50,26;3,917209532115446;0;1;0,5974525546261208;0,2327138635409963
2025-10-22;78844;51,58;3,9431340004531985;1;0;0,7334730640359118;0,2653617000067491
2025-10-23;78844;51,58;3,9431340004531985;0;0;0,6508171462665765;0,2119879696111572
2025-10-24;78844;50,26;3,917209532115446;0;0;0,656618927992958;0,26556362330008587
2025-10-25;78844;52,5;3,960813169597578;0;0;0,6468900535614122;0,16286409779836025
2025-10-26;78844;50,87;3,9292733588346738;0;0;0,6539126905978851;0,16435607001029054
2025-10-27;78844;49,31;3,8981269002360346;0;0;0,6609225581399825;0,19522277217275033
2025-10-28;78844;51,91;3,9495114498391377;0;1;0,5908820828934599;0,22657011455414908
2025-10-29;78844;48,98;3,891412051524022;1;0;0,7465761504549968;0,24189582192047662
2025-09-30;25450;88,89;4,487399650253583;0;1;22,596125998681615;0,11787604056526114
2025-10-01;25450;88,5;4,483002552013883;1;0;27,25148965869578;0,42356019994466876
2025-10-02;25450;96,2;4,566429357671661;0;0;12,86626888513972;0,5550763359125801
2025-10-03;25450;89,06;4,489310299893557;0;0;19,17164403590562;0,9182143816494706
2025-10-04;25450;91,04;4,511298970378021;0;0;17,11092801377687;0,76873709354815
2025-10-05;25450;86,51;4,460260014192283;0;0;22,279492431252336;1,1644139791308232
2025-10-06;25450;86,73;4,462799844696365;0;0;21,988769218717263;1,5568929726130112
2025-10-07;25450;92,08;4,522657764413627;0;1;18,82979032975493;1,1232012188456995
2025-10-08;25450;90,5;4,505349850705881;1;0;24,277221915884994;1,2526438856882303
2025-10-09;25450;95,0;4,553876891600541;0;0;13,729193543363701;1,0286253870141373
