sku;data_rodagem;intercepto_tscv;coef_log_preco_tscv;coef_quarta-feira_tscv;coef_terça-feira_tscv;coef_log_preco_sarimax;AIC_sarimax;BIC_sarimax;AIC_cruzado;BIC_cruzado
105339;29/09/2025 17:11;13,47906044;-3,327163568;-0,154519032;-0,104609316;0,662127597;539,1663062;560,6446851;196,2514079;204,0268613
105482;29/09/2025 17:11;2,337481525;-0,7064214;-0,256542763;-0,03607803;0,120652732;223,77756;241,2974456;84,70171893;90,2705374
89704;29/09/2025 17:11;-2,083946446;0,49217193;0,122346948;0,142076134;-0,09855489;462,5348871;485,5437515;91,25723251;96,35561658
60135;29/09/2025 17:11;8,316643683;-2,167478425;-0,163221588;-0,175213279;-0,285202554;1593,492996;1623,186379;219,3857341;227,9438984
60132;29/09/2025 17:11;4,912365414;-1,438398431;0,256254311;0,052798005;-0,324905916;1379,375531;1408,810051;135,8430026;143,0589004
71141;29/09/2025 17:12;12,18568751;-2,667693661;0,080156599;-0,15277908;-1,560023525;2692,365167;2721,77559;769,7783085;782,6046372
106214;29/09/2025 17:12;1,880088996;-0,534660441;-0,336331972;0,180562205;-0,884868234;445,8311577;467,788051;95,82275883;101,3789693
72964;29/09/2025 17:12;14,14210511;-3,157093252;0,015432327;-0,132946995;-1,40276456;1515,446404;1543,810995;468,8810246;480,5272719
60133;29/09/2025 17:12;5,999132721;-1,532800246;-0,457623702;0,231096144;-0,453088358;1215,839502;1244,296786;162,3450914;170,1820628
17976;29/09/2025 17:12;15,922326;-3,610712455;0,206178416;0,243660349;-1,64517667;1449,154711;1475,876461;338,3875832;348,7899252
109713;29/09/2025 17:12;3,103068134;-0,760640265;0,351686533;0,747582792;-0,860290202;307,1981219;326,8052709;69,19941758;74,23689918
77844;29/09/2025 17:12;10,1267511;-2,436693783;-0,200440254;-0,107564465;-0,2202011;807,0651625;835,0592649;74,79160871;79,32976513
77257;29/09/2025 17:13;3,252282704;-1,010124805;-0,100819197;0,172081726;-0,083989082;814,6948392;842,3428429;51,88868013;55,94645452
77910;29/09/2025 17:13;10,45421837;-2,475564794;-0,110081825;0,425332453;-0,531237862;1203,677471;1231,633235;167,053125;174,9856834
65883;29/09/2025 17:13;9,081784428;-1,97898984;0,11838226;0,191227361;-1,265819612;1266,967773;1294,257088;287,0327137;296,7879176
74143;29/09/2025 17:13;9,59778432;-2,257331739;0,054337792;0,844759831;-0,402746968;835,9448802;865,4332656;97,34076101;102,2355458
83131;29/09/2025 17:13;7,973626952;-1,577350009;-0,45018005;-0,488925458;-0,199698002;737,2997973;763,3946313;102,1737983;106,6879803
66608;29/09/2025 17:13;5,370531688;-1,162344686;0,085360275;0,245524825;0,102693785;1168,947475;1198,640859;160,0713854;166,9020488
87015;29/09/2025 17:13;4,95202953;-1,151762775;0,702636316;-0,118081;-0,203835344;591,8087318;615,9202911;105,5602577;111,3918626
65885;29/09/2025 17:13;7,132991219;-1,620936676;0,008890314;-0,201217287;-0,33421805;1208,065314;1236,343051;116,251108;123,5521055
89620;29/09/2025 17:13;1,832268571;-0,505542011;0,075972296;0,107789445;0,094874333;630,0621153;653,6236714;114,8585729;120,9965467
64908;29/09/2025 17:13;23,2758667;-4,141298286;0,197735257;0,108045843;-2,414525136;1245,351533;1273,57802;466,7714007;480,3228633
64903;29/09/2025 17:14;8,892580815;-1,439884565;0,122558442;0,162281431;-2,577438823;1046,187971;1074,414457;399,3340992;412,7778053
66612;29/09/2025 17:14;2,586208903;-0,751247641;-0,15352;-0,570649429;-0,229433914;1003,900841;1031,940628;76,64078081;82,21052019
74356;29/09/2025 17:14;1,544300569;-0,519464783;0,059325093;0,799794861;0,113617278;867,2163197;895,0477264;116,9776111;123,5245149
126790;29/09/2025 17:14;0,218386819;-0,221472839;-0,132517536;0,205312329;0,698600725;194,8965164;211,6214669;46,01292585;50,12321638
86265;29/09/2025 17:14;8,984921721;-1,96909242;-0,17361166;-0,459502441;-0,059295179;522,3213622;547,056319;30,59875505;33,14593206
66369;29/09/2025 17:14;2,826227988;-0,452437131;0,174752806;-0,098218372;-0,944485907;1143,880191;1172,309106;349,7319227;360,9293211
70823;29/09/2025 17:14;2,377365692;-0,64227994;0,216061468;-0,004033311;-0,07020018;1138,514516;1167,784475;122,8690394;129,2285706
73223;29/09/2025 17:14;9,349051496;-1,915969681;0,209694959;0,44105679;-1,053888566;1611,836453;1641,442836;321,5878408;331,5520293
77290;29/09/2025 17:14;26,29146333;-5,053456662;-0,03125199;-0,688672024;-1,570224786;1461,645875;1489,342266;283,5406027;292,3000659
76881;29/09/2025 17:15;2,354311851;-0,657466539;0,105704463;-0,178398702;-0,119908688;474,5300065;502,8077437;74,38711903;79,26081701
76907;29/09/2025 17:15;0,266635966;-0,34272969;-0,119414561;0,759566795;0,316548198;854,5920691;882,8332432;72,19502825;77,6143631
54723;29/09/2025 17:15;14,44754963;-2,65166086;-0,04670029;-0,079080637;-0,595968069;1848,593241;1878,321075;344,3190038;354,9285639
64901;29/09/2025 17:15;21,51105001;-3,560369957;0,134987467;0,024226468;-2,999274429;1366,155365;1393,963165;466,5729089;480,1715289
87925;29/09/2025 17:15;6,963719565;-1,416561594;0,076109443;-0,07157587;-0,975993566;533,2316593;556,4134464;101,2348747;107,3835716
66566;29/09/2025 17:15;17,92873581;-3,395699173;-0,335767494;-0,110689858;-0,349467055;1660,533169;1690,18031;279,3078023;289,0630062
54714;29/09/2025 17:15;-1,261120667;-0,040725637;-0,316084946;0,152571541;-0,700160928;385,4870286;415,1688845;23,76819539;26,40551117
54715;29/09/2025 17:15;0,66371315;-0,294813351;-0,327559066;0,198145957;0,073728743;543,5011683;573,136692;95,4493156;100,8686504
75371;29/09/2025 17:16;1,07292289;-0,466614442;-0,175360666;0,000325554;0,056505082;847,4466865;876,2543848;66,20865957;72,50829532
75370;29/09/2025 17:16;5,034861695;-1,080948157;0,167935881;-0,022825624;-0,326058207;1034,691243;1062,411682;167,701418;175,8701295
49208;29/09/2025 17:16;1,948348767;-0,103729528;-0,636861297;-1,281197454;5,367580429;200,6090086;214,8256957;68,3410133;72,35831388
68960;29/09/2025 17:16;2,844529751;-0,621236651;-0,182172919;0,209042102;-0,153060716;719,2279236;746,5771104;100,6688471;105,7566022
87602;29/09/2025 17:16;3,681074349;-0,842517084;-0,061973624;0,247163425;-0,047123003;520,2649474;543,7134451;84,02133197;89,59015044
77293;29/09/2025 17:16;5,545245957;-1,20788691;-0,429693712;-0,380999322;-0,236133011;933,4332982;961,1457321;106,2336104;112,7805141
77299;29/09/2025 17:16;-0,042499193;-0,198171251;0,074953016;-0,466430441;0,088941006;941,4760892;969,7099237;111,1120996;117,8966633
71257;29/09/2025 17:16;-2,048521053;0,348716993;-0,153805396;-0,362948956;0,205387497;1494,396535;1524,198338;281,7919909;291,3423026
77303;29/09/2025 17:16;1,613839555;-0,530541305;0,29106447;0,230835908;0,073173183;597,1422514;623,6033007;71,01247401;75,35457208
77286;29/09/2025 17:17;0,006789382;-0,219778484;-0,480531708;-0,429805493;0,387500286;582,5449451;610,8879398;52,61140792;56,00678022
64904;29/09/2025 17:17;15,0117885;-2,350533765;0,00819418;-0,003620783;-2,312695189;1236,205604;1263,893958;429,8482009;443,2546017
82042;29/09/2025 17:17;21,42649426;-3,600038472;0,370012441;0,171711374;-1,325940555;715,8863311;741,5349032;303,9990737;313,3409049
77305;29/09/2025 17:17;3,119239886;-0,850969698;0,290845627;0,023818173;-0,10706964;872,8435757;900,0724146;76,00695719;81,56875242
86449;29/09/2025 17:17;3,425330474;-0,767962653;-0,288983388;-0,080000944;-0,147859897;418,3049262;442,6315623;65,14292932;69,2550054
71251;29/09/2025 17:17;-4,364012672;0,57663882;0,435415759;-0,423701204;0,186009679;668,5136883;697,8451231;81,32970777;85,84388974
82523;29/09/2025 17:17;1,715834177;-0,39735122;-0,100254805;0,001002231;-0,440049815;622,3734293;646,7839828;168,4123143;176,9304257
64906;29/09/2025 17:17;13,08159957;-2,17451106;-0,047136313;0,094343373;-1,900263764;1016,90283;1045,114592;272,7797292;283,7820665
83831;29/09/2025 17:17;1,378412343;-0,054104283;0,461164449;0,223162682;-1,939196661;293,0509995;312,0053313;80,78433801;86,51648897
64900;29/09/2025 17:18;0,395979826;-0,11192899;-0,436086422;-0,051316715;-0,147777886;938,2294864;965,7795288;272,6234866;282,5038339
77307;29/09/2025 17:18;-0,331099777;-0,158749966;0,483825671;0,237346688;0,309824215;893,7059818;921,4184157;99,03482055;105,1901991
73699;29/09/2025 17:18;3,541855262;-0,840034773;-0,055306285;-0,212395524;-0,419147641;1002,658371;1032,211942;96,53495261;102,4955667
52009;29/09/2025 17:18;14,47918236;-2,370610107;-0,503015202;-0,15531147;-0,462698688;327,2615926;354,2150316;101,755768;106,2743409
77287;29/09/2025 17:18;9,334233644;-1,753459438;-0,080136887;-0,180716156;-0,159530245;1110,408254;1138,485849;150,5103654;157,7019652
48099;29/09/2025 17:18;-2,082673762;0,184305013;0,641352389;-0,339225496;0,375270945;601,1982668;626,3524418;74,60418094;78,9170146
73692;29/09/2025 17:18;8,653643623;-1,611794161;-0,168873712;-0,232742824;-0,110551834;1262,270692;1291,55916;169,2887246;177,1669756
76103;29/09/2025 17:18;2,351543416;-0,258196305;0,097115756;0,256324616;-3,177545033;210,8240998;234,2888797;61,69402996;66,95683433
90445;29/09/2025 17:18;-0,172902233;-0,097136827;-0,269297872;0,098908315;-0,728877128;380,1868262;402,328983;62,38627055;66,03458359
73693;29/09/2025 17:18;-1,092019066;-0,051897673;-0,294168543;0,011612402;0,181102778;1059,371982;1088,641941;90,40618501;96,83195086
76909;29/09/2025 17:19;0,324318769;-0,207013178;-0,49844945;-0,510312138;-0,195254538;420,6121951;443,5326926;81,46389632;86,16250723
77298;29/09/2025 17:19;2,650865153;-0,61348914;0,349258282;-0,144616964;-0,009617707;882,5832357;910,477143;118,884017;125,5508008
77289;29/09/2025 17:19;1,570677955;-0,476926925;-0,091443251;-0,137977925;0,112803481;335,8121944;363,7756453;56,31391306;60,33121364
86202;29/09/2025 17:19;2,390216953;-0,406171312;-0,221417383;-0,148780865;-1,920908197;397,9665808;419,399505;88,70096664;92,83208122
73709;29/09/2025 17:19;0,548642026;-0,354437346;-0,185017362;-0,083375041;-0,122291479;1032,476604;1061,765072;39,10602193;44,3784166
48932;29/09/2025 17:19;6,54419725;-1,091405843;-0,353650778;0,31860978;-0,889620154;522,6809221;546,4778025;162,6644116;170,5326996
86204;29/09/2025 17:19;6,299554814;-1,160172689;0,059058115;-0,103827808;-1,92350348;508,2609263;532,6016304;84,65524701;89,86956072
85747;29/09/2025 17:19;2,008087225;-0,431053811;-0,038810715;0,326435567;-0,518275694;569,8546199;594,0818454;99,06347024;105,4892361
60172;29/09/2025 17:20;5,643455608;-0,974286827;-0,300370003;-0,285781444;-1,117609995;625,7430714;650,7229603;114,3108535;121,2527894
85627;29/09/2025 17:20;0,052304207;-0,049787287;-0,25612005;-0,192611554;0,040909146;399,5153608;422,9475319;74,48357758;78,3745017
55158;29/09/2025 17:20;6,098475379;-1,037238554;-0,006523997;0,247566345;-0,854710197;577,8558134;601,0546217;119,2091887;125,5607757
45304;29/09/2025 17:20;8,358078135;-1,525183546;-0,107227847;0,093959912;-0,679897287;1109,083606;1138,524135;122,7427484;129,0943355
107709;29/09/2025 17:20;-1,989681383;0,119557042;0,090560243;-0,016187438;0,167325002;247,3205905;264,9274341;40,36856648;43,14574325
85599;29/09/2025 17:20;1,864751336;-0,285024706;0,345338242;-0,659342214;-0,785339969;287,6301104;309,8327718;76,64573987;81,51943785
86442;29/09/2025 17:20;5,37845242;-0,99653338;0,161329227;-0,181190702;-0,064178135;568,8351768;593,0192883;87,34011341;92,08195529
51968;29/09/2025 17:20;8,534036631;-1,397948017;0,310457285;-0,076521667;-0,045808179;1212,013755;1241,561429;154,3945798;161,901589
79102;29/09/2025 17:20;10,47035939;-1,604219387;0,875680168;-0,54290016;-0,219627833;397,9195639;419,918124;67,04189552;70,15445559
48936;29/09/2025 17:20;0,372311661;-0,138170548;-0,053337121;-0,353825695;-0,173081132;447,8697855;469,6138906;75,15610013;79,89759669
78204;29/09/2025 17:20;1,918084453;-0,347717287;0,011815074;-0,041099883;-0,632385663;1171,187469;1199,042389;425,78061;437,4271646
59110;29/09/2025 17:21;3,250773189;-0,734859592;0,51314221;0,970838505;-0,11879891;676,6045282;705,9603781;70,04849016;74,92218814
86198;29/09/2025 17:21;1,436069837;-0,160915062;-0,114225084;-0,159429086;-1,2166207;123,737784;144,9381209;54,93964897;59,45383094
89579;29/09/2025 17:21;0,127058106;-0,068854164;-0,253901301;0,312288657;-1,304889637;271,424532;290,1324949;87,93249753;93,1953019
